V1	V2	V3	V4	V5	V6
chr15	9300000	9400000	0	0	Hom1
chr15	9300000	9400000	0	0	Hom2
chr15	9400000	9500000	0	12233	Het
chr15	9400000	9500000	0	13135	Hom1
chr15	9400000	9500000	0	3074	Hom2
chr15	9500000	9600000	0	0	Het
chr15	9500000	9600000	0	0	Hom1
chr15	9500000	9600000	0	0	Hom2
chr15	9600000	9700000	0	2795	Het
chr15	9600000	9700000	0	2040	Hom1
chr15	9600000	9700000	0	841	Hom2
chr15	9700000	9800000	3	18656	Het
chr15	9700000	9800000	0	18759	Hom1
chr15	9700000	9800000	0	5955	Hom2
chr15	9800000	9900000	0	0	Het
chr15	9800000	9900000	0	0	Hom1
chr15	9800000	9900000	0	0	Hom2
chr15	9900000	10000000	9	15470	Het
chr15	9900000	10000000	2	15571	Hom1
chr15	9900000	10000000	0	3832	Hom2
chr15	10000000	10100000	0	23162	Het
chr15	10000000	10100000	0	25003	Hom1
chr15	10000000	10100000	0	5842	Hom2
chr15	10100000	10200000	2	22480	Het
chr15	10100000	10200000	6	25051	Hom1
chr15	10100000	10200000	0	5663	Hom2
chr15	10200000	10300000	6	1790	Het
chr15	10200000	10300000	10	2806	Hom1
chr15	10200000	10300000	0	764	Hom2
chr15	10300000	10400000	0	8236	Het
chr15	10300000	10400000	0	6044	Hom1
chr15	10300000	10400000	0	2173	Hom2
chr15	10400000	10500000	0	17859	Het
chr15	10400000	10500000	0	17806	Hom1
chr15	10400000	10500000	0	5483	Hom2
chr15	10500000	10600000	0	11894	Het
chr15	10500000	10600000	0	11873	Hom1
chr15	10500000	10600000	0	2751	Hom2
chr15	10600000	10700000	0	9493	Het
chr15	10600000	10700000	0	10309	Hom1
chr15	10600000	10700000	0	2374	Hom2
chr15	10700000	10800000	0	0	Het
chr15	10700000	10800000	0	0	Hom1
chr15	10700000	10800000	0	0	Hom2
chr15	10800000	10900000	0	9108	Het
chr15	10800000	10900000	0	8902	Hom1
chr15	10800000	10900000	0	2683	Hom2
chr15	10900000	11000000	0	0	Het
chr15	10900000	11000000	0	0	Hom1
chr15	10900000	11000000	0	0	Hom2
chr15	11000000	11100000	0	0	Het
chr15	11000000	11100000	0	0	Hom1
chr15	11000000	11100000	0	0	Hom2
chr15	11100000	11200000	9	6294	Het
chr15	11100000	11200000	6	6811	Hom1
chr15	11100000	11200000	2	1577	Hom2
chr15	11200000	11300000	0	6510	Het
chr15	11200000	11300000	0	6552	Hom1
chr15	11200000	11300000	0	2287	Hom2
chr15	11300000	11400000	0	23936	Het
chr15	11300000	11400000	0	24782	Hom1
chr15	11300000	11400000	0	5867	Hom2
chr15	11400000	11500000	0	13491	Het
chr15	11400000	11500000	2	14596	Hom1
chr15	11400000	11500000	0	3393	Hom2
chr15	11500000	11600000	0	0	Het
chr15	11500000	11600000	0	0	Hom1
chr15	11500000	11600000	0	0	Hom2
chr15	11600000	11700000	0	0	Het
chr15	11600000	11700000	0	0	Hom1
chr15	11600000	11700000	0	0	Hom2
chr15	11700000	11800000	0	0	Het
chr15	11700000	11800000	0	0	Hom1
chr15	11700000	11800000	0	0	Hom2
chr15	11800000	11900000	0	26760	Het
chr15	11800000	11900000	0	26197	Hom1
chr15	11800000	11900000	0	4728	Hom2
chr15	11900000	12000000	0	125	Het
chr15	11900000	12000000	0	42	Hom1
chr15	11900000	12000000	0	126	Hom2
chr15	12000000	12100000	2	6211	Het
chr15	12000000	12100000	2	8032	Hom1
chr15	12000000	12100000	0	1366	Hom2
chr15	12100000	12200000	0	4448	Het
chr15	12100000	12200000	0	3925	Hom1
chr15	12100000	12200000	0	1513	Hom2
chr15	12200000	12300000	0	22269	Het
chr15	12200000	12300000	0	22094	Hom1
chr15	12200000	12300000	0	6040	Hom2
chr15	12300000	12400000	0	8915	Het
chr15	12300000	12400000	0	9807	Hom1
chr15	12300000	12400000	0	2130	Hom2
chr15	12400000	12500000	0	4319	Het
chr15	12400000	12500000	0	6644	Hom1
chr15	12400000	12500000	0	180	Hom2
chr15	12500000	12600000	5	63826	Het
chr15	12500000	12600000	5	69451	Hom1
chr15	12500000	12600000	0	14504	Hom2
chr15	12600000	12700000	0	0	Het
chr15	12600000	12700000	0	0	Hom1
chr15	12600000	12700000	0	0	Hom2
chr15	12700000	12800000	0	4358	Het
chr15	12700000	12800000	0	4327	Hom1
chr15	12700000	12800000	0	824	Hom2
chr15	12800000	12900000	0	0	Het
chr15	12800000	12900000	0	0	Hom1
chr15	12800000	12900000	0	0	Hom2
chr15	12900000	13000000	0	0	Het
chr15	12900000	13000000	0	0	Hom1
chr15	12900000	13000000	0	0	Hom2
chr15	13000000	13100000	0	591	Het
chr15	13000000	13100000	0	538	Hom1
chr15	13000000	13100000	0	138	Hom2
chr15	13100000	13200000	0	0	Het
chr15	13100000	13200000	0	0	Hom1
chr15	13100000	13200000	0	0	Hom2
chr15	13200000	13300000	0	5200	Het
chr15	13200000	13300000	0	3775	Hom1
chr15	13200000	13300000	0	1827	Hom2
chr15	13300000	13400000	0	0	Het
chr15	13300000	13400000	0	0	Hom1
chr15	13300000	13400000	0	0	Hom2
chr15	13400000	13500000	0	1607	Het
chr15	13400000	13500000	0	2232	Hom1
chr15	13400000	13500000	0	401	Hom2
chr15	13500000	13600000	0	11905	Het
chr15	13500000	13600000	0	12690	Hom1
chr15	13500000	13600000	0	3305	Hom2
chr15	13600000	13700000	0	0	Het
chr15	13600000	13700000	0	0	Hom1
chr15	13600000	13700000	0	0	Hom2
chr15	13700000	13800000	0	17001	Het
chr15	13700000	13800000	5	15853	Hom1
chr15	13700000	13800000	0	2355	Hom2
chr15	13800000	13900000	47	11527	Het
chr15	13800000	13900000	21	10533	Hom1
chr15	13800000	13900000	13	2847	Hom2
chr15	13900000	14000000	16	1987	Het
chr15	13900000	14000000	26	2477	Hom1
chr15	13900000	14000000	0	124	Hom2
chr15	14000000	14100000	0	21262	Het
chr15	14000000	14100000	3	23119	Hom1
chr15	14000000	14100000	0	5350	Hom2
chr15	14100000	14200000	13	4198	Het
chr15	14100000	14200000	6	4528	Hom1
chr15	14100000	14200000	6	1053	Hom2
chr15	14200000	14300000	0	1117	Het
chr15	14200000	14300000	6	1464	Hom1
chr15	14200000	14300000	0	270	Hom2
chr15	14300000	14400000	0	0	Het
chr15	14300000	14400000	0	0	Hom1
chr15	14300000	14400000	0	0	Hom2
chr15	14400000	14500000	12	41457	Het
chr15	14400000	14500000	14	43889	Hom1
chr15	14400000	14500000	4	10395	Hom2
chr15	14500000	14600000	0	6057	Het
chr15	14500000	14600000	0	6347	Hom1
chr15	14500000	14600000	0	1735	Hom2
chr15	14600000	14700000	0	18171	Het
chr15	14600000	14700000	0	18018	Hom1
chr15	14600000	14700000	0	4242	Hom2
chr15	14700000	14800000	53	25801	Het
chr15	14700000	14800000	54	27097	Hom1
chr15	14700000	14800000	14	6671	Hom2
chr15	14800000	14900000	0	126038	Het
chr15	14800000	14900000	0	134584	Hom1
chr15	14800000	14900000	0	31024	Hom2
chr15	14900000	15000000	14	78269	Het
chr15	14900000	15000000	14	84468	Hom1
chr15	14900000	15000000	0	19594	Hom2
chr15	15000000	15100000	0	8552	Het
chr15	15000000	15100000	0	8707	Hom1
chr15	15000000	15100000	0	1956	Hom2
chr15	15100000	15200000	0	48147	Het
chr15	15100000	15200000	0	51981	Hom1
chr15	15100000	15200000	0	12043	Hom2
chr15	15200000	15300000	0	55517	Het
chr15	15200000	15300000	0	60003	Hom1
chr15	15200000	15300000	0	13847	Hom2
chr15	15300000	15400000	0	32347	Het
chr15	15300000	15400000	0	35082	Hom1
chr15	15300000	15400000	0	8141	Hom2
chr15	15400000	15500000	5	6529	Het
chr15	15400000	15500000	6	7028	Hom1
chr15	15400000	15500000	0	1703	Hom2
chr15	15500000	15600000	19	6249	Het
chr15	15500000	15600000	24	6615	Hom1
chr15	15500000	15600000	5	1555	Hom2
chr15	15600000	15700000	0	0	Het
chr15	15600000	15700000	0	0	Hom1
chr15	15600000	15700000	0	0	Hom2
chr15	15700000	15800000	0	10363	Het
chr15	15700000	15800000	0	10995	Hom1
chr15	15700000	15800000	0	2511	Hom2
chr15	15800000	15900000	0	0	Het
chr15	15800000	15900000	0	0	Hom1
chr15	15800000	15900000	0	0	Hom2
chr15	15900000	16000000	14	25396	Het
chr15	15900000	16000000	2	27045	Hom1
chr15	15900000	16000000	12	6690	Hom2
chr15	16000000	16100000	0	3466	Het
chr15	16000000	16100000	0	3782	Hom1
chr15	16000000	16100000	0	870	Hom2
chr15	16100000	16200000	0	24152	Het
chr15	16100000	16200000	0	26314	Hom1
chr15	16100000	16200000	0	5864	Hom2
chr15	16200000	16300000	0	0	Het
chr15	16200000	16300000	0	0	Hom1
chr15	16200000	16300000	0	0	Hom2
chr15	16300000	16400000	24	11849	Het
chr15	16300000	16400000	4	12850	Hom1
chr15	16300000	16400000	8	2970	Hom2
chr15	16400000	16500000	32	10582	Het
chr15	16400000	16500000	33	11318	Hom1
chr15	16400000	16500000	6	2637	Hom2
chr15	16500000	16600000	0	0	Het
chr15	16500000	16600000	0	0	Hom1
chr15	16500000	16600000	0	0	Hom2
chr15	16600000	16700000	0	19716	Het
chr15	16600000	16700000	0	21359	Hom1
chr15	16600000	16700000	0	4929	Hom2
chr15	16700000	16800000	4	84943	Het
chr15	16700000	16800000	0	89554	Hom1
chr15	16700000	16800000	2	21057	Hom2
chr15	16800000	16900000	46	331615	Het
chr15	16800000	16900000	27	357687	Hom1
chr15	16800000	16900000	2	82724	Hom2
chr15	16900000	17000000	30	141358	Het
chr15	16900000	17000000	31	151107	Hom1
chr15	16900000	17000000	12	35429	Hom2
chr15	17000000	17100000	28	224438	Het
chr15	17000000	17100000	24	240491	Hom1
chr15	17000000	17100000	5	56016	Hom2
chr15	17100000	17200000	38	131969	Het
chr15	17100000	17200000	44	141823	Hom1
chr15	17100000	17200000	9	34261	Hom2
chr15	17200000	17300000	13	286891	Het
chr15	17200000	17300000	20	307933	Hom1
chr15	17200000	17300000	5	72173	Hom2
chr15	17300000	17400000	24	159914	Het
chr15	17300000	17400000	33	172065	Hom1
chr15	17300000	17400000	9	39801	Hom2
chr15	17400000	17500000	38	75655	Het
chr15	17400000	17500000	48	81624	Hom1
chr15	17400000	17500000	9	18938	Hom2
chr15	17500000	17600000	10	131476	Het
chr15	17500000	17600000	22	141984	Hom1
chr15	17500000	17600000	0	33001	Hom2
chr15	17600000	17700000	0	0	Het
chr15	17600000	17700000	0	0	Hom1
chr15	17600000	17700000	0	0	Hom2
chr15	17700000	17800000	0	24150	Het
chr15	17700000	17800000	0	24544	Hom1
chr15	17700000	17800000	0	6143	Hom2
chr15	17800000	17804635	0	0	Het
chr15	17800000	17804635	0	0	Hom1
chr15	17800000	17804635	0	0	Hom2
chr16	0	100000	0	14774	Het
chr16	0	100000	0	15289	Hom1
chr16	0	100000	0	3717	Hom2
chr16	100000	200000	0	0	Het
chr16	100000	200000	0	0	Hom1
chr16	100000	200000	0	0	Hom2
chr16	200000	300000	0	0	Het
chr16	200000	300000	0	0	Hom1
chr16	200000	300000	0	0	Hom2
chr16	300000	400000	0	0	Het
chr16	300000	400000	0	0	Hom1
chr16	300000	400000	0	0	Hom2
chr16	400000	500000	5	7014	Het
chr16	400000	500000	2	6991	Hom1
chr16	400000	500000	0	1620	Hom2
chr16	500000	600000	6	77968	Het
chr16	500000	600000	2	90500	Hom1
chr16	500000	600000	0	11447	Hom2
chr16	600000	700000	0	0	Het
chr16	600000	700000	0	0	Hom1
chr16	600000	700000	0	0	Hom2
chr16	700000	800000	0	11319	Het
chr16	700000	800000	0	12168	Hom1
chr16	700000	800000	0	1754	Hom2
chr16	800000	900000	0	0	Het
chr16	800000	900000	0	0	Hom1
chr16	800000	900000	0	0	Hom2
chr16	900000	1000000	0	0	Het
chr16	900000	1000000	0	0	Hom1
chr16	900000	1000000	0	0	Hom2
chr16	1000000	1100000	6	1783	Het
chr16	1000000	1100000	5	1451	Hom1
chr16	1000000	1100000	0	241	Hom2
chr16	1100000	1200000	0	0	Het
chr16	1100000	1200000	0	0	Hom1
chr16	1100000	1200000	0	0	Hom2
chr16	1200000	1300000	2	257	Het
chr16	1200000	1300000	2	176	Hom1
chr16	1200000	1300000	0	0	Hom2
chr16	1300000	1400000	0	0	Het
chr16	1300000	1400000	0	0	Hom1
chr16	1300000	1400000	0	0	Hom2
chr16	1400000	1500000	0	21877	Het
chr16	1400000	1500000	0	23598	Hom1
chr16	1400000	1500000	0	5456	Hom2
chr16	1500000	1600000	0	19404	Het
chr16	1500000	1600000	0	20989	Hom1
chr16	1500000	1600000	0	4767	Hom2
chr16	1600000	1700000	0	0	Het
chr16	1600000	1700000	0	0	Hom1
chr16	1600000	1700000	0	0	Hom2
chr16	1700000	1800000	0	35387	Het
chr16	1700000	1800000	0	38748	Hom1
chr16	1700000	1800000	0	9169	Hom2
chr16	1800000	1900000	0	0	Het
chr16	1800000	1900000	0	0	Hom1
chr16	1800000	1900000	0	0	Hom2
chr16	1900000	2000000	0	0	Het
chr16	1900000	2000000	0	0	Hom1
chr16	1900000	2000000	0	0	Hom2
chr16	2000000	2100000	0	739	Het
chr16	2000000	2100000	0	248	Hom1
chr16	2000000	2100000	2	627	Hom2
chr16	2100000	2200000	0	0	Het
chr16	2100000	2200000	0	0	Hom1
chr16	2100000	2200000	0	0	Hom2
chr16	2200000	2300000	0	0	Het
chr16	2200000	2300000	0	0	Hom1
chr16	2200000	2300000	0	0	Hom2
chr16	2300000	2400000	0	0	Het
chr16	2300000	2400000	0	0	Hom1
chr16	2300000	2400000	0	0	Hom2
chr16	2400000	2500000	0	0	Het
chr16	2400000	2500000	0	0	Hom1
chr16	2400000	2500000	0	0	Hom2
chr16	2500000	2600000	0	0	Het
chr16	2500000	2600000	0	0	Hom1
chr16	2500000	2600000	0	0	Hom2
chr16	2600000	2700000	2	3657	Het
chr16	2600000	2700000	0	3784	Hom1
chr16	2600000	2700000	0	658	Hom2
chr16	2700000	2800000	0	0	Het
chr16	2700000	2800000	0	0	Hom1
chr16	2700000	2800000	0	0	Hom2
chr16	2800000	2900000	0	0	Het
chr16	2800000	2900000	0	0	Hom1
chr16	2800000	2900000	0	0	Hom2
chr16	2900000	3000000	0	0	Het
chr16	2900000	3000000	0	0	Hom1
chr16	2900000	3000000	0	0	Hom2
chr16	3000000	3100000	0	0	Het
chr16	3000000	3100000	0	0	Hom1
chr16	3000000	3100000	0	0	Hom2
chr16	3100000	3200000	19	162231	Het
chr16	3100000	3200000	10	174514	Hom1
chr16	3100000	3200000	2	41103	Hom2
chr16	3200000	3300000	0	220252	Het
chr16	3200000	3300000	2	238306	Hom1
chr16	3200000	3300000	0	55129	Hom2
chr16	3300000	3400000	0	11664	Het
chr16	3300000	3400000	0	12609	Hom1
chr16	3300000	3400000	0	2925	Hom2
chr16	3400000	3500000	0	12466	Het
chr16	3400000	3500000	2	13311	Hom1
chr16	3400000	3500000	0	3117	Hom2
chr16	3500000	3600000	0	0	Het
chr16	3500000	3600000	0	0	Hom1
chr16	3500000	3600000	0	0	Hom2
chr16	3600000	3700000	0	0	Het
chr16	3600000	3700000	0	0	Hom1
chr16	3600000	3700000	0	0	Hom2
chr16	3700000	3800000	54	208836	Het
chr16	3700000	3800000	54	224483	Hom1
chr16	3700000	3800000	11	51952	Hom2
chr16	3800000	3900000	3	156265	Het
chr16	3800000	3900000	8	166034	Hom1
chr16	3800000	3900000	2	38577	Hom2
chr16	3900000	4000000	0	151048	Het
chr16	3900000	4000000	0	162755	Hom1
chr16	3900000	4000000	0	37250	Hom2
chr16	4000000	4100000	0	122260	Het
chr16	4000000	4100000	0	131613	Hom1
chr16	4000000	4100000	0	30564	Hom2
chr16	4100000	4200000	2	128760	Het
chr16	4100000	4200000	3	137419	Hom1
chr16	4100000	4200000	0	31617	Hom2
chr16	4200000	4300000	22	12941	Het
chr16	4200000	4300000	21	13835	Hom1
chr16	4200000	4300000	2	3238	Hom2
chr16	4300000	4400000	0	0	Het
chr16	4300000	4400000	0	0	Hom1
chr16	4300000	4400000	0	0	Hom2
chr16	4400000	4500000	6	44112	Het
chr16	4400000	4500000	3	47752	Hom1
chr16	4400000	4500000	5	10971	Hom2
chr16	4500000	4600000	6	16681	Het
chr16	4500000	4600000	8	18002	Hom1
chr16	4500000	4600000	0	4172	Hom2
chr16	4600000	4700000	0	45319	Het
chr16	4600000	4700000	0	48088	Hom1
chr16	4600000	4700000	0	11450	Hom2
chr16	4700000	4800000	15	131519	Het
chr16	4700000	4800000	17	141648	Hom1
chr16	4700000	4800000	2	32755	Hom2
chr16	4800000	4900000	3	239662	Het
chr16	4800000	4900000	9	257325	Hom1
chr16	4800000	4900000	0	59873	Hom2
chr16	4900000	5000000	3	150811	Het
chr16	4900000	5000000	2	161292	Hom1
chr16	4900000	5000000	0	37864	Hom2
chr16	5000000	5100000	0	219967	Het
chr16	5000000	5100000	0	234885	Hom1
chr16	5000000	5100000	0	54632	Hom2
chr16	5100000	5200000	23	223612	Het
chr16	5100000	5200000	19	234908	Hom1
chr16	5100000	5200000	2	56349	Hom2
chr16	5200000	5300000	18	144866	Het
chr16	5200000	5300000	14	155111	Hom1
chr16	5200000	5300000	3	35814	Hom2
chr16	5300000	5400000	5	181710	Het
chr16	5300000	5400000	0	194442	Hom1
chr16	5300000	5400000	0	46181	Hom2
chr16	5400000	5500000	11	95399	Het
chr16	5400000	5500000	9	102832	Hom1
chr16	5400000	5500000	0	23812	Hom2
chr16	5500000	5600000	5	188820	Het
chr16	5500000	5600000	3	202761	Hom1
chr16	5500000	5600000	0	47096	Hom2
chr16	5600000	5700000	5	32207	Het
chr16	5600000	5700000	8	34376	Hom1
chr16	5600000	5700000	2	8110	Hom2
chr16	5700000	5800000	0	135291	Het
chr16	5700000	5800000	0	145675	Hom1
chr16	5700000	5800000	0	33634	Hom2
chr16	5800000	5900000	2	113689	Het
chr16	5800000	5900000	7	122705	Hom1
chr16	5800000	5900000	0	28481	Hom2
chr16	5900000	6000000	0	23284	Het
chr16	5900000	6000000	0	25114	Hom1
chr16	5900000	6000000	0	5805	Hom2
chr16	6000000	6100000	6	292790	Het
chr16	6000000	6100000	8	316789	Hom1
chr16	6000000	6100000	0	73279	Hom2
chr16	6100000	6200000	5	88562	Het
chr16	6100000	6200000	6	95893	Hom1
chr16	6100000	6200000	2	22226	Hom2
chr16	6200000	6300000	2	62758	Het
chr16	6200000	6300000	4	66152	Hom1
chr16	6200000	6300000	2	14948	Hom2
chr16	6300000	6400000	6	196551	Het
chr16	6300000	6400000	4	212047	Hom1
chr16	6300000	6400000	2	49108	Hom2
chr16	6400000	6500000	4	114420	Het
chr16	6400000	6500000	2	122911	Hom1
chr16	6400000	6500000	0	28622	Hom2
chr16	6500000	6600000	25	122053	Het
chr16	6500000	6600000	19	131313	Hom1
chr16	6500000	6600000	5	30592	Hom2
chr16	6600000	6700000	0	139791	Het
chr16	6600000	6700000	5	150857	Hom1
chr16	6600000	6700000	0	35027	Hom2
chr16	6700000	6800000	14	272514	Het
chr16	6700000	6800000	7	292829	Hom1
chr16	6700000	6800000	0	67974	Hom2
chr16	6800000	6900000	10	19977	Het
chr16	6800000	6900000	13	21657	Hom1
chr16	6800000	6900000	4	5026	Hom2
chr16	6900000	7000000	0	0	Het
chr16	6900000	7000000	0	0	Hom1
chr16	6900000	7000000	0	0	Hom2
chr16	7000000	7100000	2	63013	Het
chr16	7000000	7100000	2	68080	Hom1
chr16	7000000	7100000	0	15757	Hom2
chr16	7100000	7200000	22	119506	Het
chr16	7100000	7200000	22	129067	Hom1
chr16	7100000	7200000	3	29829	Hom2
chr16	7200000	7300000	24	125984	Het
chr16	7200000	7300000	24	135786	Hom1
chr16	7200000	7300000	6	31547	Hom2
chr16	7300000	7400000	5	70575	Het
chr16	7300000	7400000	9	76678	Hom1
chr16	7300000	7400000	2	17428	Hom2
chr16	7400000	7500000	25	42187	Het
chr16	7400000	7500000	36	44601	Hom1
chr16	7400000	7500000	8	10462	Hom2
chr16	7500000	7600000	5	223131	Het
chr16	7500000	7600000	7	240991	Hom1
chr16	7500000	7600000	4	55811	Hom2
chr16	7600000	7700000	15	41730	Het
chr16	7600000	7700000	16	44940	Hom1
chr16	7600000	7700000	3	10460	Hom2
chr16	7700000	7800000	0	39022	Het
chr16	7700000	7800000	0	42146	Hom1
chr16	7700000	7800000	0	9652	Hom2
chr16	7800000	7900000	4	93627	Het
chr16	7800000	7900000	4	101201	Hom1
chr16	7800000	7900000	0	23960	Hom2
chr16	7900000	8000000	13	182849	Het
chr16	7900000	8000000	19	196953	Hom1
chr16	7900000	8000000	5	45850	Hom2
chr16	8000000	8100000	4	50273	Het
chr16	8000000	8100000	7	54670	Hom1
chr16	8000000	8100000	3	12710	Hom2
chr16	8100000	8200000	18	147275	Het
chr16	8100000	8200000	13	158754	Hom1
chr16	8100000	8200000	0	37047	Hom2
chr16	8200000	8300000	51	171304	Het
chr16	8200000	8300000	51	182098	Hom1
chr16	8200000	8300000	10	42697	Hom2
chr16	8300000	8400000	21	192516	Het
chr16	8300000	8400000	24	206769	Hom1
chr16	8300000	8400000	4	47961	Hom2
chr16	8400000	8500000	56	147632	Het
chr16	8400000	8500000	64	159941	Hom1
chr16	8400000	8500000	18	37114	Hom2
chr16	8500000	8600000	3	38030	Het
chr16	8500000	8600000	4	40809	Hom1
chr16	8500000	8600000	0	9509	Hom2
chr16	8600000	8700000	3	244983	Het
chr16	8600000	8700000	6	263519	Hom1
chr16	8600000	8700000	0	61043	Hom2
chr16	8700000	8800000	24	317106	Het
chr16	8700000	8800000	24	341851	Hom1
chr16	8700000	8800000	6	79526	Hom2
chr16	8800000	8900000	0	229497	Het
chr16	8800000	8900000	0	246368	Hom1
chr16	8800000	8900000	0	57090	Hom2
chr16	8900000	9000000	5	138677	Het
chr16	8900000	9000000	5	149535	Hom1
chr16	8900000	9000000	0	34466	Hom2
chr16	9000000	9100000	2	188330	Het
chr16	9000000	9100000	5	201150	Hom1
chr16	9000000	9100000	0	46611	Hom2
chr16	9100000	9200000	0	34155	Het
chr16	9100000	9200000	0	36354	Hom1
chr16	9100000	9200000	0	8658	Hom2
chr16	9200000	9300000	0	77020	Het
chr16	9200000	9300000	0	82405	Hom1
chr16	9200000	9300000	0	19346	Hom2
chr16	9300000	9400000	17	52119	Het
chr16	9300000	9400000	16	56015	Hom1
chr16	9300000	9400000	5	13113	Hom2
chr16	9400000	9500000	53	183236	Het
chr16	9400000	9500000	55	197496	Hom1
chr16	9400000	9500000	22	45695	Hom2
chr16	9500000	9600000	7	136582	Het
chr16	9500000	9600000	0	146947	Hom1
chr16	9500000	9600000	0	34121	Hom2
chr16	9600000	9700000	0	29961	Het
chr16	9600000	9700000	0	32485	Hom1
chr16	9600000	9700000	0	7348	Hom2
chr16	9700000	9800000	0	70062	Het
chr16	9700000	9800000	3	74667	Hom1
chr16	9700000	9800000	0	17208	Hom2
chr16	9800000	9900000	27	177141	Het
chr16	9800000	9900000	25	191388	Hom1
chr16	9800000	9900000	2	44420	Hom2
chr16	9900000	10000000	24	20362	Het
chr16	9900000	10000000	26	21115	Hom1
chr16	9900000	10000000	6	5065	Hom2
chr16	10000000	10100000	0	12631	Het
chr16	10000000	10100000	0	13415	Hom1
chr16	10000000	10100000	0	3109	Hom2
chr16	10100000	10200000	8	36494	Het
chr16	10100000	10200000	11	39740	Hom1
chr16	10100000	10200000	5	8707	Hom2
chr16	10200000	10300000	0	0	Het
chr16	10200000	10300000	0	0	Hom1
chr16	10200000	10300000	0	0	Hom2
chr16	10300000	10400000	25	13676	Het
chr16	10300000	10400000	26	16018	Hom1
chr16	10300000	10400000	9	3638	Hom2
chr16	10400000	10500000	28	15048	Het
chr16	10400000	10500000	42	15333	Hom1
chr16	10400000	10500000	13	3755	Hom2
chr16	10500000	10600000	0	0	Het
chr16	10500000	10600000	0	0	Hom1
chr16	10500000	10600000	0	0	Hom2
chr16	10600000	10700000	0	896	Het
chr16	10600000	10700000	0	821	Hom1
chr16	10600000	10700000	0	280	Hom2
chr16	10700000	10800000	14	13823	Het
chr16	10700000	10800000	18	14845	Hom1
chr16	10700000	10800000	2	3504	Hom2
chr16	10800000	10900000	20	8127	Het
chr16	10800000	10900000	11	8243	Hom1
chr16	10800000	10900000	3	1657	Hom2
chr16	10900000	11000000	0	717	Het
chr16	10900000	11000000	0	633	Hom1
chr16	10900000	11000000	0	0	Hom2
chr16	11000000	11100000	0	0	Het
chr16	11000000	11100000	0	0	Hom1
chr16	11000000	11100000	0	0	Hom2
chr16	11100000	11200000	16	54145	Het
chr16	11100000	11200000	19	58188	Hom1
chr16	11100000	11200000	5	14192	Hom2
chr16	11200000	11300000	12	9964	Het
chr16	11200000	11300000	14	11089	Hom1
chr16	11200000	11300000	2	2745	Hom2
chr16	11300000	11400000	20	4808	Het
chr16	11300000	11400000	19	5186	Hom1
chr16	11300000	11400000	4	1310	Hom2
chr16	11400000	11500000	2	9069	Het
chr16	11400000	11500000	3	9575	Hom1
chr16	11400000	11500000	0	2229	Hom2
chr16	11500000	11600000	5	3906	Het
chr16	11500000	11600000	0	5413	Hom1
chr16	11500000	11600000	0	145	Hom2
chr16	11600000	11700000	0	4283	Het
chr16	11600000	11700000	0	4667	Hom1
chr16	11600000	11700000	0	1079	Hom2
chr16	11700000	11800000	7	6456	Het
chr16	11700000	11800000	8	6562	Hom1
chr16	11700000	11800000	4	1558	Hom2
chr16	11800000	11900000	2	2767	Het
chr16	11800000	11900000	0	3487	Hom1
chr16	11800000	11900000	2	1111	Hom2
chr16	11900000	12000000	3	43168	Het
chr16	11900000	12000000	2	46320	Hom1
chr16	11900000	12000000	0	10650	Hom2
chr16	12000000	12100000	27	153455	Het
chr16	12000000	12100000	39	164774	Hom1
chr16	12000000	12100000	4	37998	Hom2
chr16	12100000	12200000	0	193792	Het
chr16	12100000	12200000	0	208695	Hom1
chr16	12100000	12200000	0	48573	Hom2
chr16	12200000	12300000	2	154600	Het
chr16	12200000	12300000	6	165945	Hom1
chr16	12200000	12300000	2	38482	Hom2
chr16	12300000	12400000	2	196770	Het
chr16	12300000	12400000	5	211695	Hom1
chr16	12300000	12400000	2	49029	Hom2
chr16	12400000	12500000	23	109852	Het
chr16	12400000	12500000	22	118475	Hom1
chr16	12400000	12500000	5	27496	Hom2
chr16	12500000	12600000	20	68184	Het
chr16	12500000	12600000	21	73873	Hom1
chr16	12500000	12600000	6	17043	Hom2
chr16	12600000	12700000	16	123905	Het
chr16	12600000	12700000	15	134583	Hom1
chr16	12600000	12700000	3	31859	Hom2
chr16	12700000	12800000	0	3646	Het
chr16	12700000	12800000	0	3887	Hom1
chr16	12700000	12800000	0	947	Hom2
chr16	12800000	12900000	0	3637	Het
chr16	12800000	12900000	0	3818	Hom1
chr16	12800000	12900000	0	917	Hom2
chr16	12900000	13000000	0	4303	Het
chr16	12900000	13000000	0	4480	Hom1
chr16	12900000	13000000	0	1248	Hom2
chr16	13000000	13100000	0	0	Het
chr16	13000000	13100000	0	0	Hom1
chr16	13000000	13100000	0	0	Hom2
chr16	13100000	13200000	0	0	Het
chr16	13100000	13200000	0	0	Hom1
chr16	13100000	13200000	0	0	Hom2
chr16	13200000	13300000	0	7689	Het
chr16	13200000	13300000	0	12314	Hom1
chr16	13200000	13300000	0	1429	Hom2
chr16	13300000	13400000	0	10375	Het
chr16	13300000	13400000	0	12532	Hom1
chr16	13300000	13400000	0	3794	Hom2
chr16	13400000	13500000	0	0	Het
chr16	13400000	13500000	0	0	Hom1
chr16	13400000	13500000	0	0	Hom2
chr16	13500000	13600000	0	0	Het
chr16	13500000	13600000	0	0	Hom1
chr16	13500000	13600000	0	0	Hom2
chr16	13600000	13700000	0	0	Het
chr16	13600000	13700000	0	0	Hom1
