V1	V2	V3	V4	V5	V6
chr15	4700000	4800000	0	120546	African
chr15	4700000	4800000	0	282764	Mediterranian
chr15	4800000	4900000	23	73689	African
chr15	4800000	4900000	17	173157	Mediterranian
chr15	4900000	5000000	0	38820	African
chr15	4900000	5000000	0	90829	Mediterranian
chr15	5000000	5100000	0	31471	African
chr15	5000000	5100000	0	73607	Mediterranian
chr15	5100000	5200000	12	168038	African
chr15	5100000	5200000	56	395061	Mediterranian
chr15	5200000	5300000	4	56148	African
chr15	5200000	5300000	12	129898	Mediterranian
chr15	5300000	5400000	44	165473	African
chr15	5300000	5400000	80	389423	Mediterranian
chr15	5400000	5500000	61	162087	African
chr15	5400000	5500000	139	396185	Mediterranian
chr15	5500000	5600000	155	175922	African
chr15	5500000	5600000	310	426387	Mediterranian
chr15	5600000	5700000	56	92153	African
chr15	5600000	5700000	101	223383	Mediterranian
chr15	5700000	5800000	12	56774	African
chr15	5700000	5800000	87	136560	Mediterranian
chr15	5800000	5900000	0	0	African
chr15	5800000	5900000	0	0	Mediterranian
chr15	5900000	6000000	0	3497	African
chr15	5900000	6000000	0	12066	Mediterranian
chr15	6000000	6100000	38	7124	African
chr15	6000000	6100000	104	23906	Mediterranian
chr15	6100000	6200000	27	157052	African
chr15	6100000	6200000	90	374308	Mediterranian
chr15	6200000	6300000	12	94210	African
chr15	6200000	6300000	48	220017	Mediterranian
chr15	6300000	6400000	0	15629	African
chr15	6300000	6400000	0	36480	Mediterranian
chr15	6400000	6500000	0	73928	African
chr15	6400000	6500000	0	173518	Mediterranian
chr15	6500000	6600000	33	212872	African
chr15	6500000	6600000	128	514496	Mediterranian
chr15	6600000	6700000	30	189827	African
chr15	6600000	6700000	32	458039	Mediterranian
chr15	6700000	6800000	0	72230	African
chr15	6700000	6800000	0	173944	Mediterranian
chr15	6800000	6900000	0	21414	African
chr15	6800000	6900000	0	51340	Mediterranian
chr15	6900000	7000000	0	20157	African
chr15	6900000	7000000	0	47215	Mediterranian
chr15	7000000	7100000	3	13122	African
chr15	7000000	7100000	32	32179	Mediterranian
chr15	7100000	7200000	15	114868	African
chr15	7100000	7200000	20	273344	Mediterranian
chr15	7200000	7300000	3	54574	African
chr15	7200000	7300000	53	143535	Mediterranian
chr15	7300000	7400000	0	34931	African
chr15	7300000	7400000	13	84351	Mediterranian
chr15	7400000	7500000	0	0	African
chr15	7400000	7500000	0	0	Mediterranian
chr15	7500000	7600000	2	45525	African
chr15	7500000	7600000	3	107402	Mediterranian
chr15	7600000	7700000	14	231120	African
chr15	7600000	7700000	52	551595	Mediterranian
chr15	7700000	7800000	10	158581	African
chr15	7700000	7800000	20	381765	Mediterranian
chr15	7800000	7900000	20	116093	African
chr15	7800000	7900000	52	284458	Mediterranian
chr15	7900000	8000000	0	21093	African
chr15	7900000	8000000	0	51510	Mediterranian
chr15	8000000	8100000	0	0	African
chr15	8000000	8100000	0	0	Mediterranian
chr15	8100000	8200000	0	949	African
chr15	8100000	8200000	0	2655	Mediterranian
chr15	8200000	8300000	13	31402	African
chr15	8200000	8300000	30	78478	Mediterranian
chr15	8300000	8400000	0	0	African
chr15	8300000	8400000	0	0	Mediterranian
chr15	8400000	8500000	9	11569	African
chr15	8400000	8500000	19	27200	Mediterranian
chr15	8500000	8600000	6	2761	African
chr15	8500000	8600000	37	8472	Mediterranian
chr15	8600000	8700000	0	5500	African
chr15	8600000	8700000	9	16437	Mediterranian
chr15	8700000	8800000	24	264778	African
chr15	8700000	8800000	61	651439	Mediterranian
chr15	8800000	8900000	25	99030	African
chr15	8800000	8900000	125	240287	Mediterranian
chr15	8900000	9000000	0	0	African
chr15	8900000	9000000	4	396	Mediterranian
chr15	9000000	9100000	0	0	African
chr15	9000000	9100000	0	0	Mediterranian
chr15	9100000	9200000	0	0	African
chr15	9100000	9200000	0	0	Mediterranian
chr15	9200000	9300000	24	18483	African
chr15	9200000	9300000	104	43802	Mediterranian
chr15	9300000	9400000	0	0	African
chr15	9300000	9400000	0	0	Mediterranian
chr15	9400000	9500000	0	12045	African
chr15	9400000	9500000	0	28442	Mediterranian
chr15	9500000	9600000	0	0	African
chr15	9500000	9600000	0	0	Mediterranian
chr15	9600000	9700000	0	1795	African
chr15	9600000	9700000	0	5676	Mediterranian
chr15	9700000	9800000	0	19901	African
chr15	9700000	9800000	5	43370	Mediterranian
chr15	9800000	9900000	0	0	African
chr15	9800000	9900000	0	0	Mediterranian
chr15	9900000	10000000	0	12523	African
chr15	9900000	10000000	15	34873	Mediterranian
chr15	10000000	10100000	0	23228	African
chr15	10000000	10100000	0	54007	Mediterranian
chr15	10100000	10200000	0	20887	African
chr15	10100000	10200000	13	53194	Mediterranian
chr15	10200000	10300000	5	1302	African
chr15	10200000	10300000	16	5360	Mediterranian
chr15	10300000	10400000	0	3076	African
chr15	10300000	10400000	0	16453	Mediterranian
chr15	10400000	10500000	0	16672	African
chr15	10400000	10500000	0	41148	Mediterranian
chr15	10500000	10600000	0	10722	African
chr15	10500000	10600000	0	26518	Mediterranian
chr15	10600000	10700000	0	9516	African
chr15	10600000	10700000	0	22176	Mediterranian
chr15	10700000	10800000	0	0	African
chr15	10700000	10800000	0	0	Mediterranian
chr15	10800000	10900000	0	8738	African
chr15	10800000	10900000	0	20693	Mediterranian
chr15	10900000	11000000	0	0	African
chr15	10900000	11000000	0	0	Mediterranian
chr15	11000000	11100000	0	0	African
chr15	11000000	11100000	0	0	Mediterranian
chr15	11100000	11200000	8	6295	African
chr15	11100000	11200000	22	14682	Mediterranian
chr15	11200000	11300000	0	5606	African
chr15	11200000	11300000	0	15349	Mediterranian
chr15	11300000	11400000	0	22381	African
chr15	11300000	11400000	0	54585	Mediterranian
chr15	11400000	11500000	0	13605	African
chr15	11400000	11500000	3	31480	Mediterranian
chr15	11500000	11600000	0	0	African
chr15	11500000	11600000	0	0	Mediterranian
chr15	11600000	11700000	0	0	African
chr15	11600000	11700000	0	0	Mediterranian
chr15	11700000	11800000	0	0	African
chr15	11700000	11800000	0	0	Mediterranian
chr15	11800000	11900000	0	22773	African
chr15	11800000	11900000	0	57685	Mediterranian
chr15	11900000	12000000	0	0	African
chr15	11900000	12000000	0	293	Mediterranian
chr15	12000000	12100000	0	6021	African
chr15	12000000	12100000	6	15609	Mediterranian
chr15	12100000	12200000	0	2558	African
chr15	12100000	12200000	0	9886	Mediterranian
chr15	12200000	12300000	0	20112	African
chr15	12200000	12300000	0	50403	Mediterranian
chr15	12300000	12400000	0	8622	African
chr15	12300000	12400000	0	20852	Mediterranian
chr15	12400000	12500000	0	5637	African
chr15	12400000	12500000	0	11143	Mediterranian
chr15	12500000	12600000	0	63276	African
chr15	12500000	12600000	12	147781	Mediterranian
chr15	12600000	12700000	0	0	African
chr15	12600000	12700000	0	0	Mediterranian
chr15	12700000	12800000	0	4025	African
chr15	12700000	12800000	0	9509	Mediterranian
chr15	12800000	12900000	0	0	African
chr15	12800000	12900000	0	0	Mediterranian
chr15	12900000	13000000	0	0	African
chr15	12900000	13000000	0	0	Mediterranian
chr15	13000000	13100000	0	49	African
chr15	13000000	13100000	0	1267	Mediterranian
chr15	13100000	13200000	0	0	African
chr15	13100000	13200000	0	0	Mediterranian
chr15	13200000	13300000	0	873	African
chr15	13200000	13300000	0	10802	Mediterranian
chr15	13300000	13400000	0	0	African
chr15	13300000	13400000	0	0	Mediterranian
chr15	13400000	13500000	0	1396	African
chr15	13400000	13500000	5	4240	Mediterranian
chr15	13500000	13600000	0	10608	African
chr15	13500000	13600000	0	27900	Mediterranian
chr15	13600000	13700000	0	0	African
chr15	13600000	13700000	0	0	Mediterranian
chr15	13700000	13800000	0	15026	African
chr15	13700000	13800000	10	35209	Mediterranian
chr15	13800000	13900000	5	8225	African
chr15	13800000	13900000	82	24907	Mediterranian
chr15	13900000	14000000	22	2289	African
chr15	13900000	14000000	42	4588	Mediterranian
chr15	14000000	14100000	0	21349	African
chr15	14000000	14100000	3	49731	Mediterranian
chr15	14100000	14200000	2	4188	African
chr15	14100000	14200000	25	9779	Mediterranian
chr15	14200000	14300000	0	1490	African
chr15	14200000	14300000	7	2851	Mediterranian
chr15	14300000	14400000	0	0	African
chr15	14300000	14400000	0	0	Mediterranian
chr15	14400000	14500000	14	39341	African
chr15	14400000	14500000	30	95741	Mediterranian
chr15	14500000	14600000	0	5423	African
chr15	14500000	14600000	0	14139	Mediterranian
chr15	14600000	14700000	0	16963	African
chr15	14600000	14700000	0	40431	Mediterranian
chr15	14700000	14800000	0	15965	African
chr15	14700000	14800000	123	59569	Mediterranian
chr15	14800000	14900000	0	119917	African
chr15	14800000	14900000	0	291646	Mediterranian
chr15	14900000	15000000	14	78068	African
chr15	14900000	15000000	29	182331	Mediterranian
chr15	15000000	15100000	0	8930	African
chr15	15000000	15100000	0	19215	Mediterranian
chr15	15100000	15200000	0	48041	African
chr15	15100000	15200000	0	112171	Mediterranian
chr15	15200000	15300000	2	55369	African
chr15	15200000	15300000	0	129367	Mediterranian
chr15	15300000	15400000	0	31250	African
chr15	15300000	15400000	0	75570	Mediterranian
chr15	15400000	15500000	5	6604	African
chr15	15400000	15500000	15	15260	Mediterranian
chr15	15500000	15600000	15	6225	African
chr15	15500000	15600000	50	14419	Mediterranian
chr15	15600000	15700000	0	0	African
chr15	15600000	15700000	0	0	Mediterranian
chr15	15700000	15800000	0	10179	African
chr15	15700000	15800000	0	23869	Mediterranian
chr15	15800000	15900000	0	0	African
chr15	15800000	15900000	0	0	Mediterranian
chr15	15900000	16000000	6	25277	African
chr15	15900000	16000000	28	59131	Mediterranian
chr15	16000000	16100000	0	3491	African
chr15	16000000	16100000	0	8118	Mediterranian
chr15	16100000	16200000	0	24268	African
chr15	16100000	16200000	0	56330	Mediterranian
chr15	16200000	16300000	0	0	African
chr15	16200000	16300000	0	0	Mediterranian
chr15	16300000	16400000	0	11871	African
chr15	16300000	16400000	36	27669	Mediterranian
chr15	16400000	16500000	37	9874	African
chr15	16400000	16500000	73	24537	Mediterranian
chr15	16500000	16600000	0	0	African
chr15	16500000	16600000	0	0	Mediterranian
chr15	16600000	16700000	0	19660	African
chr15	16600000	16700000	0	46004	Mediterranian
chr15	16700000	16800000	0	79871	African
chr15	16700000	16800000	6	195554	Mediterranian
chr15	16800000	16900000	7	327122	African
chr15	16800000	16900000	78	772026	Mediterranian
chr15	16900000	17000000	24	137605	African
chr15	16900000	17000000	73	327894	Mediterranian
chr15	17000000	17100000	23	214690	African
chr15	17000000	17100000	63	520945	Mediterranian
chr15	17100000	17200000	17	129655	African
chr15	17100000	17200000	94	308053	Mediterranian
chr15	17200000	17300000	14	277298	African
chr15	17200000	17300000	42	666997	Mediterranian
chr15	17300000	17400000	52	158200	African
chr15	17300000	17400000	69	371780	Mediterranian
chr15	17400000	17500000	42	75322	African
chr15	17400000	17500000	99	176217	Mediterranian
chr15	17500000	17600000	7	130162	African
chr15	17500000	17600000	38	306461	Mediterranian
chr15	17600000	17700000	0	0	African
chr15	17600000	17700000	0	0	Mediterranian
chr15	17700000	17800000	0	23191	African
chr15	17700000	17800000	0	54837	Mediterranian
chr15	17800000	17804635	0	0	African
chr15	17800000	17804635	0	0	Mediterranian
chr16	0	100000	0	13161	African
chr16	0	100000	0	33780	Mediterranian
chr16	100000	200000	0	0	African
chr16	100000	200000	0	0	Mediterranian
chr16	200000	300000	0	0	African
chr16	200000	300000	0	0	Mediterranian
chr16	300000	400000	0	0	African
chr16	300000	400000	0	0	Mediterranian
chr16	400000	500000	0	6225	African
chr16	400000	500000	7	15625	Mediterranian
chr16	500000	600000	0	77100	African
chr16	500000	600000	8	179915	Mediterranian
chr16	600000	700000	0	0	African
chr16	600000	700000	0	0	Mediterranian
chr16	700000	800000	0	11327	African
chr16	700000	800000	0	25241	Mediterranian
chr16	800000	900000	0	0	African
chr16	800000	900000	0	0	Mediterranian
chr16	900000	1000000	0	0	African
chr16	900000	1000000	0	0	Mediterranian
chr16	1000000	1100000	3	1523	African
chr16	1000000	1100000	13	3475	Mediterranian
chr16	1100000	1200000	0	0	African
chr16	1100000	1200000	0	0	Mediterranian
chr16	1200000	1300000	0	815	African
chr16	1200000	1300000	4	433	Mediterranian
chr16	1300000	1400000	0	0	African
chr16	1300000	1400000	0	0	Mediterranian
chr16	1400000	1500000	0	21394	African
chr16	1400000	1500000	0	50931	Mediterranian
chr16	1500000	1600000	0	17341	African
chr16	1500000	1600000	0	45160	Mediterranian
chr16	1600000	1700000	0	0	African
chr16	1600000	1700000	0	0	Mediterranian
chr16	1700000	1800000	0	34546	African
chr16	1700000	1800000	0	83304	Mediterranian
chr16	1800000	1900000	0	0	African
chr16	1800000	1900000	0	0	Mediterranian
chr16	1900000	2000000	0	0	African
chr16	1900000	2000000	0	0	Mediterranian
chr16	2000000	2100000	2	775	African
chr16	2000000	2100000	3	1614	Mediterranian
chr16	2100000	2200000	0	0	African
chr16	2100000	2200000	0	0	Mediterranian
chr16	2200000	2300000	0	0	African
chr16	2200000	2300000	0	0	Mediterranian
chr16	2300000	2400000	0	0	African
chr16	2300000	2400000	0	0	Mediterranian
chr16	2400000	2500000	0	0	African
chr16	2400000	2500000	0	0	Mediterranian
chr16	2500000	2600000	0	0	African
chr16	2500000	2600000	0	0	Mediterranian
chr16	2600000	2700000	0	2945	African
chr16	2600000	2700000	3	8099	Mediterranian
chr16	2700000	2800000	0	0	African
chr16	2700000	2800000	0	0	Mediterranian
chr16	2800000	2900000	0	0	African
chr16	2800000	2900000	0	0	Mediterranian
chr16	2900000	3000000	0	0	African
chr16	2900000	3000000	0	0	Mediterranian
chr16	3000000	3100000	0	0	African
chr16	3000000	3100000	0	0	Mediterranian
chr16	3100000	3200000	17	159761	African
chr16	3100000	3200000	41	377848	Mediterranian
chr16	3200000	3300000	0	219519	African
chr16	3200000	3300000	3	513687	Mediterranian
chr16	3300000	3400000	0	11621	African
chr16	3300000	3400000	0	27198	Mediterranian
chr16	3400000	3500000	0	12384	African
chr16	3400000	3500000	2	28894	Mediterranian
chr16	3500000	3600000	0	0	African
chr16	3500000	3600000	0	0	Mediterranian
chr16	3600000	3700000	0	0	African
chr16	3600000	3700000	0	0	Mediterranian
chr16	3700000	3800000	51	207302	African
chr16	3700000	3800000	120	485271	Mediterranian
chr16	3800000	3900000	5	148870	African
chr16	3800000	3900000	16	360876	Mediterranian
chr16	3900000	4000000	0	147134	African
chr16	3900000	4000000	0	351053	Mediterranian
chr16	4000000	4100000	0	117720	African
chr16	4000000	4100000	0	284437	Mediterranian
chr16	4100000	4200000	0	124373	African
chr16	4100000	4200000	5	297796	Mediterranian
chr16	4200000	4300000	30	12919	African
chr16	4200000	4300000	54	30014	Mediterranian
chr16	4300000	4400000	0	0	African
chr16	4300000	4400000	0	0	Mediterranian
chr16	4400000	4500000	4	43535	African
chr16	4400000	4500000	18	102835	Mediterranian
chr16	4500000	4600000	0	16428	African
chr16	4500000	4600000	16	38855	Mediterranian
chr16	4600000	4700000	0	42522	African
chr16	4600000	4700000	2	104857	Mediterranian
chr16	4700000	4800000	7	128771	African
chr16	4700000	4800000	37	305922	Mediterranian
chr16	4800000	4900000	3	235023	African
chr16	4800000	4900000	16	556860	Mediterranian
chr16	4900000	5000000	3	147907	African
chr16	4900000	5000000	8	349967	Mediterranian
chr16	5000000	5100000	4	215569	African
chr16	5000000	5100000	2	509484	Mediterranian
chr16	5100000	5200000	13	210057	African
chr16	5100000	5200000	53	514869	Mediterranian
chr16	5200000	5300000	21	141384	African
chr16	5200000	5300000	39	335791	Mediterranian
chr16	5300000	5400000	0	176738	African
chr16	5300000	5400000	6	422333	Mediterranian
chr16	5400000	5500000	7	91221	African
chr16	5400000	5500000	21	222043	Mediterranian
chr16	5500000	5600000	13	186042	African
chr16	5500000	5600000	8	438677	Mediterranian
chr16	5600000	5700000	8	31248	African
chr16	5600000	5700000	19	74693	Mediterranian
chr16	5700000	5800000	0	132318	African
chr16	5700000	5800000	2	314600	Mediterranian
chr16	5800000	5900000	7	113059	African
chr16	5800000	5900000	9	264875	Mediterranian
chr16	5900000	6000000	0	23272	African
chr16	5900000	6000000	0	54203	Mediterranian
chr16	6000000	6100000	3	288911	African
chr16	6000000	6100000	15	682858	Mediterranian
chr16	6100000	6200000	2	88340	African
chr16	6100000	6200000	16	206681	Mediterranian
chr16	6200000	6300000	4	60520	African
chr16	6200000	6300000	12	143858	Mediterranian
chr16	6300000	6400000	7	194631	African
chr16	6300000	6400000	12	457706	Mediterranian
chr16	6400000	6500000	2	112789	African
chr16	6400000	6500000	8	265953	Mediterranian
chr16	6500000	6600000	15	121571	African
chr16	6500000	6600000	50	283958	Mediterranian
chr16	6600000	6700000	0	138265	African
chr16	6600000	6700000	7	325675	Mediterranian
chr16	6700000	6800000	5	265870	African
chr16	6700000	6800000	21	633317	Mediterranian
chr16	6800000	6900000	5	19909	African
chr16	6800000	6900000	27	46660	Mediterranian
chr16	6900000	7000000	0	0	African
chr16	6900000	7000000	0	0	Mediterranian
chr16	7000000	7100000	0	62888	African
chr16	7000000	7100000	5	146850	Mediterranian
chr16	7100000	7200000	24	118544	African
chr16	7100000	7200000	48	278402	Mediterranian
chr16	7200000	7300000	17	124702	African
chr16	7200000	7300000	58	293317	Mediterranian
chr16	7300000	7400000	7	70833	African
chr16	7300000	7400000	18	164681	Mediterranian
chr16	7400000	7500000	22	41429	African
chr16	7400000	7500000	69	97250	Mediterranian
chr16	7500000	7600000	0	219063	African
chr16	7500000	7600000	16	519933	Mediterranian
chr16	7600000	7700000	14	41344	African
chr16	7600000	7700000	36	97130	Mediterranian
chr16	7700000	7800000	0	38711	African
chr16	7700000	7800000	0	90820	Mediterranian
chr16	7800000	7900000	4	87698	African
chr16	7800000	7900000	8	218788	Mediterranian
chr16	7900000	8000000	12	180526	African
chr16	7900000	8000000	42	425652	Mediterranian
chr16	8000000	8100000	7	49771	African
chr16	8000000	8100000	14	117653	Mediterranian
chr16	8100000	8200000	11	145144	African
chr16	8100000	8200000	39	343076	Mediterranian
chr16	8200000	8300000	47	165891	African
chr16	8200000	8300000	121	396099	Mediterranian
chr16	8300000	8400000	22	189922	African
chr16	8300000	8400000	53	447246	Mediterranian
chr16	8400000	8500000	48	146984	African
chr16	8400000	8500000	140	344687	Mediterranian
chr16	8500000	8600000	0	37986	African
chr16	8500000	8600000	7	88348	Mediterranian
chr16	8600000	8700000	5	242891	African
chr16	8600000	8700000	13	569545	Mediterranian
chr16	8700000	8800000	23	312040	African
chr16	8700000	8800000	56	738483	Mediterranian
chr16	8800000	8900000	2	226145	African
chr16	8800000	8900000	0	532955	Mediterranian
chr16	8900000	9000000	7	136020	African
chr16	8900000	9000000	12	322678	Mediterranian
chr16	9000000	9100000	4	184357	African
chr16	9000000	9100000	7	436091	Mediterranian
chr16	9100000	9200000	0	33216	African
chr16	9100000	9200000	2	79167	Mediterranian
chr16	9200000	9300000	0	75075	African
chr16	9200000	9300000	0	178771	Mediterranian
chr16	9300000	9400000	7	50011	African
chr16	9300000	9400000	39	121247	Mediterranian
chr16	9400000	9500000	48	178706	African
chr16	9400000	9500000	132	426427	Mediterranian
chr16	9500000	9600000	0	133469	African
chr16	9500000	9600000	12	317650	Mediterranian
chr16	9600000	9700000	0	29345	African
chr16	9600000	9700000	0	69794	Mediterranian
chr16	9700000	9800000	0	67442	African
chr16	9700000	9800000	3	161937	Mediterranian
chr16	9800000	9900000	6	177586	African
chr16	9800000	9900000	58	412949	Mediterranian
chr16	9900000	10000000	24	19879	African
chr16	9900000	10000000	56	46542	Mediterranian
chr16	10000000	10100000	0	12514	African
chr16	10000000	10100000	0	29155	Mediterranian
chr16	10100000	10200000	8	34578	African
chr16	10100000	10200000	26	84941	Mediterranian
chr16	10200000	10300000	0	0	African
chr16	10200000	10300000	0	0	Mediterranian
chr16	10300000	10400000	14	12399	African
chr16	10300000	10400000	63	33332	Mediterranian
chr16	10400000	10500000	28	15192	African
chr16	10400000	10500000	94	34136	Mediterranian
chr16	10500000	10600000	0	0	African
chr16	10500000	10600000	0	0	Mediterranian
chr16	10600000	10700000	0	135	African
chr16	10600000	10700000	0	1997	Mediterranian
chr16	10700000	10800000	20	14010	African
chr16	10700000	10800000	38	32172	Mediterranian
chr16	10800000	10900000	14	7586	African
chr16	10800000	10900000	38	18027	Mediterranian
chr16	10900000	11000000	0	0	African
chr16	10900000	11000000	0	1350	Mediterranian
chr16	11000000	11100000	0	0	African
chr16	11000000	11100000	0	0	Mediterranian
chr16	11100000	11200000	22	51941	African
chr16	11100000	11200000	42	126525	Mediterranian
chr16	11200000	11300000	9	9990	African
chr16	11200000	11300000	33	23798	Mediterranian
chr16	11300000	11400000	13	4007	African
chr16	11300000	11400000	46	11304	Mediterranian
chr16	11400000	11500000	5	7542	African
chr16	11400000	11500000	7	20873	Mediterranian
chr16	11500000	11600000	2	3860	African
chr16	11500000	11600000	6	9464	Mediterranian
chr16	11600000	11700000	0	4129	African
chr16	11600000	11700000	0	10029	Mediterranian
chr16	11700000	11800000	4	5496	African
chr16	11700000	11800000	20	14576	Mediterranian
chr16	11800000	11900000	0	564	African
chr16	11800000	11900000	5	7365	Mediterranian
chr16	11900000	12000000	2	42776	African
chr16	11900000	12000000	5	100138	Mediterranian
chr16	12000000	12100000	11	151694	African
chr16	12000000	12100000	73	356227	Mediterranian
chr16	12100000	12200000	0	190055	African
chr16	12100000	12200000	0	451060	Mediterranian
chr16	12200000	12300000	2	153821	African
chr16	12200000	12300000	11	359027	Mediterranian
chr16	12300000	12400000	2	193917	African
chr16	12300000	12400000	9	457494	Mediterranian
chr16	12400000	12500000	22	109442	African
chr16	12400000	12500000	51	255823	Mediterranian
chr16	12500000	12600000	18	68028	African
chr16	12500000	12600000	54	159100	Mediterranian
chr16	12600000	12700000	12	121804	African
chr16	12600000	12700000	36	290347	Mediterranian
chr16	12700000	12800000	0	3415	African
chr16	12700000	12800000	0	8480	Mediterranian
chr16	12800000	12900000	2	3646	African
chr16	12800000	12900000	0	8372	Mediterranian
chr16	12900000	13000000	0	4122	African
chr16	12900000	13000000	0	10031	Mediterranian
chr16	13000000	13100000	0	0	African
chr16	13000000	13100000	0	0	Mediterranian
chr16	13100000	13200000	0	0	African
chr16	13100000	13200000	0	0	Mediterranian
chr16	13200000	13300000	2	10126	African
chr16	13200000	13300000	0	21432	Mediterranian
chr16	13300000	13400000	0	8604	African
chr16	13300000	13400000	0	26701	Mediterranian
chr16	13400000	13500000	0	0	African
chr16	13400000	13500000	0	0	Mediterranian
chr16	13500000	13600000	0	0	African
chr16	13500000	13600000	0	0	Mediterranian
chr16	13600000	13700000	0	0	African
chr16	13600000	13700000	0	0	Mediterranian
chr16	13700000	13762008	0	0	African
chr16	13700000	13762008	0	0	Mediterranian
chr17	0	100000	0	3807	African
chr17	0	100000	0	14624	Mediterranian
chr17	100000	200000	11	16901	African
chr17	100000	200000	31	43605	Mediterranian
chr17	200000	300000	9	46030	African
chr17	200000	300000	32	121616	Mediterranian
chr17	300000	400000	0	0	African
chr17	300000	400000	0	0	Mediterranian
chr17	400000	500000	0	10324	African
chr17	400000	500000	0	25184	Mediterranian
chr17	500000	600000	12	82458	African
chr17	500000	600000	29	193172	Mediterranian
chr17	600000	700000	6	8321	African
chr17	600000	700000	16	19436	Mediterranian
chr17	700000	800000	4	48908	African
chr17	700000	800000	25	115438	Mediterranian
chr17	800000	900000	3	44017	African
chr17	800000	900000	3	99173	Mediterranian
chr17	900000	1000000	0	49353	African
chr17	900000	1000000	0	117924	Mediterranian
chr17	1000000	1100000	2	226029	African
chr17	1000000	1100000	16	533549	Mediterranian
chr17	1100000	1200000	19	135810	African
chr17	1100000	1200000	42	323836	Mediterranian
chr17	1200000	1300000	0	34238	African
chr17	1200000	1300000	8	85105	Mediterranian
chr17	1300000	1400000	10	21656	African
chr17	1300000	1400000	21	50746	Mediterranian
chr17	1400000	1500000	7	14850	African
chr17	1400000	1500000	28	34879	Mediterranian
chr17	1500000	1600000	0	45387	African
chr17	1500000	1600000	3	107594	Mediterranian
chr17	1600000	1700000	0	144110	African
chr17	1600000	1700000	0	348060	Mediterranian
chr17	1700000	1800000	2	126668	African
chr17	1700000	1800000	7	304368	Mediterranian
chr17	1800000	1900000	12	92264	African
chr17	1800000	1900000	33	222768	Mediterranian
chr17	1900000	2000000	16	120509	African
chr17	1900000	2000000	43	291164	Mediterranian
chr17	2000000	2100000	2	93980	African
chr17	2000000	2100000	8	221887	Mediterranian
chr17	2100000	2200000	0	24706	African
chr17	2100000	2200000	2	58088	Mediterranian
chr17	2200000	2300000	2	9534	African
chr17	2200000	2300000	6	22403	Mediterranian
chr17	2300000	2400000	0	14728	African
chr17	2300000	2400000	26	34303	Mediterranian
chr17	2400000	2500000	6	100372	African
chr17	2400000	2500000	6	234236	Mediterranian
chr17	2500000	2600000	3	29534	African
chr17	2500000	2600000	5	69640	Mediterranian
chr17	2600000	2700000	24	57999	African
chr17	2600000	2700000	61	136507	Mediterranian
chr17	2700000	2800000	0	234681	African
chr17	2700000	2800000	0	551849	Mediterranian
chr17	2800000	2900000	2	394230	African
chr17	2800000	2900000	15	928301	Mediterranian
chr17	2900000	3000000	0	160975	African
chr17	2900000	3000000	7	379995	Mediterranian
chr17	3000000	3100000	11	52412	African
chr17	3000000	3100000	22	123736	Mediterranian
chr17	3100000	3200000	45	126851	African
chr17	3100000	3200000	145	296985	Mediterranian
chr17	3200000	3300000	48	76861	African
chr17	3200000	3300000	134	177974	Mediterranian
chr17	3300000	3400000	104	185831	African
chr17	3300000	3400000	336	440847	Mediterranian
chr17	3400000	3500000	0	100459	African
chr17	3400000	3500000	0	237921	Mediterranian
chr17	3500000	3600000	0	97020	African
chr17	3500000	3600000	6	226962	Mediterranian
chr17	3600000	3700000	7	160677	African
chr17	3600000	3700000	22	378488	Mediterranian
chr17	3700000	3800000	0	170334	African
chr17	3700000	3800000	2	403142	Mediterranian
chr17	3800000	3900000	14	112073	African
chr17	3800000	3900000	36	266149	Mediterranian
chr17	3900000	4000000	2	39515	African
chr17	3900000	4000000	4	92464	Mediterranian
chr17	4000000	4100000	0	13478	African
chr17	4000000	4100000	0	31360	Mediterranian
chr17	4100000	4200000	8	177264	African
chr17	4100000	4200000	0	417398	Mediterranian
chr17	4200000	4300000	0	205346	African
chr17	4200000	4300000	0	479147	Mediterranian
chr17	4300000	4400000	0	181370	African
chr17	4300000	4400000	10	429787	Mediterranian
chr17	4400000	4500000	27	126094	African
chr17	4400000	4500000	75	299322	Mediterranian
chr17	4500000	4600000	18	12324	African
chr17	4500000	4600000	52	31106	Mediterranian
chr17	4600000	4700000	2	26015	African
chr17	4600000	4700000	4	61450	Mediterranian
chr17	4700000	4800000	0	21688	African
chr17	4700000	4800000	0	51054	Mediterranian
chr17	4800000	4900000	0	0	African
chr17	4800000	4900000	0	0	Mediterranian
chr17	4900000	5000000	7	66105	African
chr17	4900000	5000000	32	154343	Mediterranian
chr17	5000000	5100000	0	16059	African
chr17	5000000	5100000	8	39345	Mediterranian
chr17	5100000	5200000	17	8984	African
chr17	5100000	5200000	35	22428	Mediterranian
chr17	5200000	5300000	16	122347	African
chr17	5200000	5300000	35	288295	Mediterranian
chr17	5300000	5400000	0	169797	African
chr17	5300000	5400000	0	398127	Mediterranian
chr17	5400000	5500000	0	214647	African
chr17	5400000	5500000	9	516759	Mediterranian
chr17	5500000	5600000	0	170669	African
chr17	5500000	5600000	2	398726	Mediterranian
chr17	5600000	5700000	0	18539	African
chr17	5600000	5700000	0	43627	Mediterranian
chr17	5700000	5800000	0	24537	African
chr17	5700000	5800000	0	61056	Mediterranian
chr17	5800000	5900000	0	4095	African
chr17	5800000	5900000	0	9606	Mediterranian
chr17	5900000	6000000	0	61261	African
chr17	5900000	6000000	0	144320	Mediterranian
